,text,category,1,2,3,4,5
743,"- ¿Porque bebes tanto? -Por venganza - ¿Una venganza?, ¿cuál? -El vino acabó con mi padre y yo me propuse acabar con el vino.",1,1,0,0,2,1
744,- ¿Tenes Alzheimer igual que yo? -Claro que no - ¿Claro que no qué? - ¿Qué de qué? -¿Quién sos? -Hola,1,1,0,0,2,0
745,"¡PUTA DISTANCIA! —Hijo, ¿ya estas enamorado otra vez? —No mamá, el cable del cargador no llega hasta mi cama.",1,1,1,3,1,0
746,Era un tipo que tenía una amante tan fea pero tan fea... que todos pensaban que era su esposa.,1,4,0,1,0,0
747,Mi vecina es tan gorda que primero llena la bañera y después abre el agua by @hadacon ,1,1,0,0,2,1
748,"Erase una vez un niño tan pero tan feo, que el cura lo bautizó de lejos con una pistola de agua.",1,2,0,0,1,0
749,Subir un tweet buenísimo y segundos después darte cuenta que esta mal escroto.,1,0,2,0,2,0
750,"Si la vida te da la espalda, agárrala de la cintura, susurrale al oído y enamórala.",1,1,0,0,1,0
751,"RT @AmorProhibid0: Sábado de cine, vayan a ver la divertida película  https://t.co/dFeZEYBBJj se las recomiendo mucho",0,0,0,0,0,0
752,Mirarte en el espejo y salir corriendo a felicitar a tu mamá,1,0,0,1,0,1
753,"RT @iPENSAMIENT0: No te preocupes si todavía estás sola/o, Dios te está mirando y diciendo: ""Te estoy guardando para alguien especial"".",0,0,0,0,0,0
754,"Típico : Ver a alguien que tu amigo odia y decirle: Mira, ahí está tu mejor amigo.",1,2,0,1,1,0
755,"-Una ardilla astronauta..
-Un caracol que maúlla..
-Un cangrejo que tiene una hija ballena..
¿Qué se habrá fumado el creador de Bob Esponja?",1,0,0,1,0,1
756," Son buenos para el Estres,Aburrimiento,Deprecion, Angustia, Sabiduria,Estudios, Colegio,ETC! En conclusión= Que vivan los libros!",0,0,0,1,0,0
757, ¿Duele verdad?  ¿Qué?  Que digan que el profesor no vino y a los 15 minutos llegue.,1,2,1,0,0,0
758,Ese instinto homicida que te surge al caminar detrás de una persona lenta.,0,0,1,0,0,0
759,"Hijo sé q eres gay, pero quiero q hagas un esfuerzo e intentes sacar el hombre que tienes adentro -Esta bien. Fredy, mi amor sal del armario",1,0,0,0,2,1
760,"Todo lo que me gusta es: ilegal, inmoral, engorda, eadictivo, caro o imposible!",0,1,0,0,0,0
761,"-Hija, ordena tu cuarto que viene toda la familia a cenar en casa - ¿Y van a cenar encima de mi escritorio o de mi cama?",1,1,2,0,0,0
762,Yo tambien grite NOOOOO cuando el profesor borro el pizarron.,0,1,0,0,0,1
763,En twitter: Inicio - Conecta - Inicio - Conecta En la vida real: Habitación - computadora- comer -Habitación - computadora - comer,0,0,0,1,0,0
764,"Yo también soy de ese 99,9999% de la población que, después de la vacaciones, no se acuerda ni de como escribir.",1,1,0,1,0,0
765,"—¿Te caíste de la bici? —No, yo me bajo así",1,0,2,2,3,1
766,¿Que es peor que tener una piedra en el zapato? Tener un granito de arena en el condón :D by @DianiSveraL  ,1,0,1,1,0,0
767,"¿Extrañarte? Jajajajajajaja ni que fueras... Bueno si, si te extraño :(",1,0,1,0,1,0
768,Tu altura es común... comunduende,1,0,0,2,1,1
769,-¿Eres bueno en la cama? -¡Claro que sí! ¡Duermo 12 horas todos los días!  ,1,0,0,0,2,1
770,No son buenas noches si no las termino hablando contigo.,0,0,0,0,0,0
771,Era una señora tan recatada que se cambió de casa porque la calle donde vivía era de doble sentido... by @David_Correal,1,1,1,1,0,0
772,"— Mi amor, tienes mermelada en la mejilla, ¿te la chupo? — Uy si, pero primero límpiame la mejilla!",1,0,0,2,0,3
773,"Que no se pierda la bonita costumbre de dormir hasta el medio día, para demostrarle a todos que eres una persona que lucha por sus sueños",1,0,1,0,1,0
774,"-¡Amor tengo hambre! -¿Y que quieres comer? -¡Quiero comerte a tí a puros besotes! -¡Aww! ¿En serio? -Obvio no pendeja, pásame las galletas.",1,1,3,0,0,0
775,Todos tenemos un amigo que cuando nos juntamos somos un peligro para la sociedad,0,1,0,0,0,0
776,RT Si estas virgen o si amas a alguien *-*,0,0,0,0,0,0
777,"RT @NewbirdVe: En promedio, las mujeres empiezan a usar tacones a los 12 años y dejan de hacerlo a los 63 ",0,0,0,0,0,0
778,Teléfono inteligente = batería estúpida.,0,0,1,1,0,0
779,"¿Sabían qué Adán y Eva eran cubanos? No usaban ropa ni calzado, no podían comer lo que quisieran y decían que estaban en el paraíso.",1,1,1,1,0,0
780,"-Me voy a comprar algo fundamental - ¿Qué cosa? -Un gorro. JAJAJA ¿Lo entendiste? FUNDA-MENTAL JAJAJAJAJA no te vayas, no tengo amigos :(",1,1,1,0,0,1
781,"-Señor, le vendo este reloj, se puede bañar con el! -¿Y el botón para que salga el agua donde está...? by @J41D3R ",1,0,2,1,0,0
782,Somos la única generación que vivió: 01/02/03 02/03/04 03/04/05 04/05/06 05/06/07 06/07/08 07/08/09 08/09/10 09/10/11 10/11/12 11/12/13,0,0,0,0,0,0
783,Típico: Dar la vuelta a la almohada para sentir el lado fresco.,0,0,0,0,0,0
784,Me gusta despertarme en las madrugadas y ver que me quedan unas horas más para seguir durmiendo.,0,0,0,0,0,0
785,Tener SEXO siete veces al día es muy AGOTADOR. ATTE: BlancaNieves...,1,0,0,1,3,0
786,Que tu abuela te de dinero como si te estuviera pasando droga.,0,0,0,0,0,1
787,"- ¿Y tu media naranja? -No se, yo no uso medias de ese color...",1,1,0,0,0,1
788,"Me compré un Shampoo que controla la caída... Pero no sirve, me sigo resbalando en la ducha. :(",1,0,0,1,2,0
789,"-Que rica comida mamá, ¿puedo repetir? -Claro -Que rica comida mamá, ¿puedo repetir? -JAJAJA, te quedas sin cenar por pendejo - :(",0,0,0,1,0,0
790,Nombre: Lápiz. Función: Quedarse sin punta en la hora del examen.,1,0,1,2,0,1
791,"- ¿Salimos? -Perdón, hoy no puedo. Al tío del sobrino del vecino del abuelo de la madre de una amiga de mi hermana se le murió el pez.",0,0,1,0,0,0
792,"Los regalos más caros y valiosos no se llaman ""iPhone"", ""joyas"" o ""automóvil"", se llaman ""tiempo"", ""amor"" y ""vida""",0,0,0,0,0,0
793,Es impresionante la capacidad que tengo para molestar cuando me aburro.,0,0,0,1,0,0
794,Los verdaderos amigos son tratados como familia.,0,0,0,1,0,0
795,"—Papá, ¿Recuerdas que te dije qué iba a estudiar con unos colegas?. —Sí. —Pues necesito qué nos saques de la cárcel",1,2,5,0,0,1
796,No hay sentimiento que una carita del Whatsapp no exprese.,0,0,3,0,0,0
797,"-Mi suegra nunca hablo mal de mí - ¿Es buena? -No, es muda",1,0,0,0,1,3
798,Creo que tengo la gripe aviar... ¡Vieras qué tanto me moquea el pájaro!,0,1,0,0,0,0
799,Típico: Buscar tu casa en Google Maps.,0,0,1,1,0,0
800,"El Domingo es para Levantarse tarde, no hacer nada y estar en twitter.",0,0,0,0,1,0
801,Mirar a tu amiga y saber que irán juntas al infierno,0,0,1,0,0,0
802,Usen el HT ---&gt;   y  sigan a @JohannStevenn los recomendare YA MISMO!,0,0,0,0,0,0
803,"-Hola, ¿quien habla? -Te amo -Ayyy, gracias -Te amo a hacer una encuesta desde cuba.",1,0,0,0,2,0
804,"Me preguntaron de adicciones, les conté de tus labios.",1,1,1,0,0,0
805,Tipico: tienes las manos ocupadas y justo te pica algo en el cuerpo,0,0,0,0,0,1
806,Materiales para el regreso a clases : 1. Teléfono 2. Cargador?? 3. Auriculares 4. Chicle 5. Dinero,0,1,0,0,0,0
807,"—Hijo, tu flojera te va a llevar a lo peor — Bueno, por lo menos me va a llevar y no tengo que caminar.",1,2,1,4,3,0
808,Sea solidario... masturbe un manco. ,1,1,1,1,0,0
809,"-Cariño, estoy embarazada, ¿qué te gustaría que fuera? -Una broma!",0,0,0,0,0,1
810,"Un borracho a otro: -Fíjate que cada vez que bebo, me hago más guapo. -¿Si? -Llego a mi casa y mi mujer me dice: ¡Ay, ay, qué lindo!",1,0,1,2,1,0
811,"—¡MALDITA DISTANCIA! —Hijo, ya estas enamorado otra vez? —No mamá, No llega el cable del cargador hasta mi cama.",1,2,0,0,1,0
812,"Típico: Cuando te dicen ""sin ofender"", prepárate para ser ofendido.",1,1,1,1,0,0
813,"-Mi amor, quiero pasar el resto de mi vida con vos - ¡A mi no me amenaces!",1,0,1,1,0,0
814,Típico : te gusta alguien y ni te mira.,1,1,0,0,0,2
815,"—Bienvenido a la iglesia, ¿vino solo?  —No, con hielos por favor.",1,1,1,1,1,0
816,"Doctor, soy estéril, ¿es posible que le transmita este problema a mis hijos? ",1,1,0,1,0,1
817," Ver un comercial de http://t.co/ME6jPiqs 1, 2, 3 y hasta 4 veces para poder mearme de la risa 1, 2, 3, y hasta 4 veces.",0,0,0,0,0,0
818,"Típico: Cuando te escriben algo bonito, lo lees cómo 20 veces.",0,0,0,0,0,0
819,"RT @SoloDeMujer: Cada dolor te hace más fuerte, cada traición más inteligente, cada desilusión más hábil, y cada experiencia más sabio.",0,0,0,0,0,0
820,"Típico: mirar el examen y decir ""esto cuando lo enseñaron""",0,0,0,0,0,0
821,"Típico : Parpadeas un viernes, y ya es domingo por la noche.",1,2,0,0,0,1
822,"-Papá, ¿cómo se cuando una persona está borracha? -¿Ves esos 2 hombres de ahí? Si yo estuviera borracho vería cuatro -Papá, sólo viene uno",1,0,0,1,0,2
823,"Típico: — Mamá, te llaman. —¿Quién? — No sé.",1,0,0,1,1,0
824,"tE oOdiiO, tU meE aS eXooO dAño eN eL coRasSoNn!!!!!!!!! Y tú a mí en los ojos!",1,0,1,0,0,1
825,"-Papá, ¿cuándo supiste que mi mamá era la indicada? -Cuando se embarazó y tu abuelo me atrapó en el aeropuerto",1,0,2,0,0,1
826,"—Mi amor, te amo. Entonces te dejo ir. —Per… —Si amas a alguien, déjalo ir —Pero te am… —Bye.",1,1,0,1,1,0
827,Cosas que odia mi mamá: 1. Que me quede callado cuando me está hablando. 2. Que le responda cuando me está hablando.,1,2,1,0,0,0
828,"RT @CiseProgresa: ""Las nuevas presiones se imponen a nivel
mundial, hace énfasis importante en la actuación social de la empresa""  h ...",0,0,0,0,0,0
829,"—Tengo un novio como Thor.
—¿Es rubio y guapo?
—No.
—¿Es musculoso?
—No.
—¿Es un Dios?
—No.
—¿Entonces?
—Tiene un martillo, es carpintero.",1,0,2,1,0,0
830,"Ring... ring... -Bueno, con quien hablo? -Habla Melesio -¡¿BUENO, CON QUIEN HABLO?! ",1,0,0,1,0,1
831,"- ¿Y tu media naranja? 
-No tengo, soy un limón salvaje GRRRRRRRR",1,0,0,2,0,0
832,-Mi novio me dejó por mi adicción a las series de televisión - ¿Y hace mucho que estabas con él? -Y... tres temporadas,1,0,1,0,1,1
833,"La regla debería bajar durante diez minutos, haciendo acto de presencia, en plan: ""Ola k ase, no estás embarazada, adiós!"".",0,0,0,0,0,0
834,Arrepiéntete sólo de las locuras que no hagas.,0,0,0,0,0,0
835,Cantar canciones en ingles con palabras que ni existen,1,1,2,1,1,2
836,¿De quien es el toro que no es ni de Juana ni de Chana...? Pues el toro de Lidia...  ,1,2,1,0,0,0
837,"Típico ,escuchas que sé cae una moneda en tú casa y gritas ""ES MIAAAA""",0,0,1,0,0,0
838,¿Mariposas? JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA. Yo siento un zoológico cuando te veo.,1,2,1,2,1,0
839,"-Soy adicto a tu sonrisa, ¿y vos a qué sos adicta? -A Twitter -Pero yo pensé que... - ¡A Twitter dije!",1,2,1,1,0,0
840,"Perdonar es bueno, pero mandar a la mierda es mejor.",0,0,1,4,1,0
841,Los domingos son productivos. Producen ganas de pegarte un tiro,1,1,1,0,0,0
842,Un caníbal a su hijo: ¿Te gustó el caldo de mamá? Hijo: ¡Claro! Pero ahora la extraño...  ,1,1,0,1,0,1
843,"Música, auriculares y chau mundo",0,0,1,0,0,0
844,"—Hola, me llamo Sandra ¿y tú? —Yolanda. —Mucho gusto Landa.",1,1,2,0,1,0
845,Típico: Te levantas y lo primero que buscas es tu teléfono.,0,0,0,0,0,0
846,"La vida no se trata de ser un ganador o un perdedor, se trata de ser uno mismo y dar lo mejor.",0,1,0,0,0,0
847,"-Mi vida, ¿por qué no podes ser igual de romántico que el de la película? -Porque a él le pagan, a mí no",1,2,0,0,1,0
848,"-Hijo, antes de morir te dejaré algo para que comas toda la vida - ¿Dinero? -No, un tenedor JAJAJAJA - ¡Desconecten a este viejo!",1,0,0,1,2,1
849,El comunismo es una larga y penosa marcha para llegar al capitalismo...  ,0,1,0,0,0,0
850,Yo no firmo absolutamente nada sin antes fingir que lo leo.,1,1,2,3,4,1
851,RT @ChisteUniversal: Ese pequeño baile con los pulgares que se hace cuando usted no sabe cómo responder a un texto de alguien.,0,0,0,0,0,0
852,"—Oye, te quiero como quieren los patos. —¿Cómo? —Patodalavida. ",0,0,0,0,1,0
853,"A veces 'menos' es mejor que 'más'. Por ejemplo, 69 es mucho mejor que 96.",1,1,0,0,0,2
854,"Un compañero te ofrece una galleta: —Muchas gracias! Tu mejor amigo te ofrece una galleta: —A ver pendejo, que le echaste...",1,1,3,0,0,0
855,"Cuando estás soltero te gustan todas, pero cuando estás casado te gustan todas menos una...",1,1,1,0,1,0
856,"Van dos aceitunas por la calle y una se cae: -¿Estás bien? -Creo que me he roto un hueso. -Qué dices, si eres de anchoa! ",1,2,0,0,0,0
857,"—¿Es tu mamá? —No, es la mujer más perfecta de este mundo.",0,0,0,3,0,0
858,"El idiota grita, el inteligente opina, y el sabio calla... Por eso no contesto nada en clase.",1,0,1,1,0,0
859,Admitir que estabas equivocado es declarar que eres más sabio que antes. BUEN DIA,0,0,0,0,0,0
860,"Los hombres son como las olas: vienen, rompen y se van. ",1,0,0,2,0,0
861,Si nunca te limpiaste los mocos con las mangas de la camiseta no tuviste infancia.,0,0,0,2,0,0
862,"Las mamás deberían entender que la ropa limpia va en el ropero, la sucia en el piso y la que pienso volver a usar en el respaldo de la silla",1,0,0,0,1,1
863,"Niñas de 10 años escribiendo: ""No puedo sacarte de mi cabeza..."" ¿Qué tendrán, piojos?",1,0,1,0,0,1
864,No le compartas de tu pizza a alguien que no piensa engordar contigo.,0,0,0,1,0,0
865,¿Cuál es su talento? Dormir.,1,0,0,2,0,1
866,Salir a vacaciones es convertirte en el esclavo del aseo de tu madre.,0,1,1,0,0,0
867,"No te deseo mal, pero ojala y te compres una galleta Oreo y te salga sin cremita.",1,0,0,2,1,0
868,Alguien juega Wild Ones? (Tengo un sorteo),0,0,0,0,0,0
869,"— ¿Fumaste marihuana?
— ¡No, papá! Te juro que...
— Idiota, ¡soy tu perro!
— JAJAJA Firulay me asustaste :)",0,0,0,0,0,0
870,No hay peor decepción que te mientan cuando ya sabes la verdad.,0,0,0,0,0,0
871,"-¿Queres casarte conmigo? -¿Quién es Migo? -Jajaja no, vos y yo - ¿Los dos nos casaremos con Migo? - ¡Yo contigo! - ¿Quién es Tigo? - ¡NOOO!",1,1,0,1,2,0
872,Yo también confundo aburrimiento con hambre.,0,0,1,0,1,0
873,Los borrachos son como los gatos siempre regresan a casa y nadie sabe como.,1,0,1,0,1,0
874,Típico: Cargar el móvil cinco minutos antes de salir pensando que servirá para algo.,0,0,0,0,1,0
875,"2 palabras 9 letras 1 mentira universal ""Estoy bien.""",0,0,0,0,0,0
876,"Las 4 etapas del ser humano: Yo creo en Santa, yo no creo en Santa, yo me siento Santa, yo parezco Santa! ",1,1,1,0,2,0
877,"“¡Lo haces bien rico mamita!” -Lalito, 10 años, su mamá le preparó su chocolate... ¿qué pensaron?",1,0,1,0,0,1
878,La gente tiene una cosa en común: todos ellos son diferentes. ,0,0,0,0,0,0
879,"-Doctor ¿como salió la operación? -Señora, la operación fue un éxito, ojalá nos salga así la autopsia! by @Cristhian83 ",1,1,0,0,0,1
880, ''Sigamen los buenos!'',0,0,0,0,0,0
881,Todo comenzó con una solicitud de amistad.,0,0,0,0,0,0
882,De quien es esa boquita? de quien son esos ojitos? de quien es ese dedito?...No jodaaa! Esta morgue si es un desastre!,1,1,1,3,0,0
883,Eres la persona correcta para hacer lo incorrecto.,1,1,0,0,0,1
884,"Dios creo a todas las personas diferentes, pero llego a China y ya cansado dijo: Uff neeh mejor copiar y pegar.",1,0,1,1,1,0
885,"-Papi, cómo se hacen los niños? -Mira Jaimito, papá pone una semillita en mamá -Ah, ya entendí, ¿y se la empuja con el pito?",1,0,1,0,0,1
886,"-Hija, ¿cuándo voy a conocer a tu novio? -Cuando yo lo conozca mamá",1,0,2,0,2,0
887,"El profe a Pepito:
 
— ¿Cómo suena la M con la A?
— MA
— Muy bien Pepito, ¿y con una tilde?
— MATILDE!",1,1,0,0,1,0
888,"Si tu ex te dice: ¡Nunca encontrarás a alguien como yo! Contéstale: ¡ESA ES LA IDEA, COÑO DE TU MADRE! ",1,0,0,1,1,1
889,Gracias al celular por estar en esos momentos que no quieres saludar a esas personas que no te caen bien.,0,0,1,0,1,0
890,"—¿Estas llorando? —No, es que soy alérgico a los momentos tristes.",1,2,1,0,0,0
891,"Un borracho a una chica muy bustona: -Adiós, tocaya. -¡Usted también se llama Lupe? -No, me llamo Zenón...  ",1,1,1,0,0,0
892,Típico : siempre te fijas en quien no se fija en ti.,0,0,0,1,1,0
893,"Viste elegante con  @TBdressClub 

CHAQUETA=&gt;http://t.co/qyTgCEUWbB

ENTRA AQUI=&gt;http://t.co/MENBIUXMnU  

http://t.co/dxybvQT8nE",0,0,0,0,1,0
894,"No pienses tanto, deja que la vida te sorprenda.",0,0,0,0,0,1
895,"Decir ""ya fue"" y saber perfectamente que no fue un carajo.",0,0,0,0,0,0
896,Típico: Sentir presencias paranormales en tu casa únicamente cuando estás solo.,0,0,1,1,0,0
897,Besos en el cuello = Adiós autocontrol.,0,0,1,0,0,0
898,Típico: Morder a las personas para demostrarles cariño.,0,0,1,0,0,0
899,Un  para nosotras las mujeres que tenemos el don de enamorarnos del más imbécil.,0,1,0,0,0,0
900,RT @CausandoRisas: Todos somos valientes hasta que la cucaracha vuela.,0,0,0,0,0,1
901,—6 cosas que odia mi mamá: 1.Que salga. 2.Que no salga. 3.Que coma mucho. 4.Que coma poco. 5.Que duerma mucho. 6.Que duerma poco.,1,0,0,2,0,0
902,"Los 5 consejos para tener el mejor sexo son: pulgar, índice, corazón, anular y meñique... by @alexazo ",1,0,0,2,0,0
903,"Si no gritaste ""¡Mamaaaaaaaá, una toallaaaaa!"", nunca te bañaste.",0,0,0,1,0,1
904,"No son nuestras debilidades lo que nos muestra lo que somos, sino nuestras decisiones. BUEN DIA",0,0,0,0,0,0
905,Mejor amiga + Yo = Locura total.,0,0,0,0,0,1
906,: Los hombres son como las computadoras... difíciles de entender y nunca tienen suficiente memoria.  ,1,2,1,0,0,0
907,Entrar a la ducha y salir con un plan detallado de como solucionar todos tus problemas.,0,0,0,0,0,1
908,Yo no estoy fumando policía señor marihuana :/,0,0,0,0,0,1
909,"-Jefe, usted es como una nube -¿Una nube? ¿Por qué? -Porque cuando se va tenemos un maravilloso día!  ",0,0,0,1,0,0
910,Típico: Tener una silla en tu cuarto con la única función de acumular ropa.,0,1,0,0,0,1
911,"Ese ""mini-infarto"" que te da cuando alguien te dice: ""Tengo que hablar contigo"".",0,0,0,1,0,0
912,"@WillyrexYT Willy, no te ilusiones xD",0,0,0,0,0,0
913,"-Profe, no entiendo - ¿Qué no entendés? -Desde que empezaron las clases hasta hoy, creo que nada",1,3,1,1,1,0
914,"— Miley Cyrus, ¿qué opinas de la economía mundial? — :P — ¿Y de las guerras? — :P — ¿De la pobreza en África? — :P — ¿ 2 x 2 ? — :P",0,1,1,0,0,0
915,RT @KlipXtreme: Odiar las alturas pero montarte en todas las montañas rusas con tus amigos porque la vida solo es una ,0,0,0,0,0,0
916,"-General, aquí hay un gay -¿Y cómo lo sabe, cabo? -Porque se robó mi esmalte de uñas, mi brillo labial y mi sombra! ",1,1,0,1,1,1
917,"Sonríe, nadie necesita saber que no estás bien.",0,0,0,2,0,0
918,Típico: Tener todo el tiempo del mundo y terminar haciendo todo a última hora,0,0,0,0,0,0
919,RT @dondealfredo: En 1506 el whisky únicamente podía ser vendido a cirujanos por sus propiedades medicinales. ,0,0,0,0,0,0
920,"RT @DichoDeLaAbuela: Quien calla, otorga.",0,0,0,0,0,0
921,¿Qué le dijo el papel higiénico a Batman? Soy el único que conoce tu Baticueva!,1,0,2,0,0,0
922,"Los amigos de verdad son aquellos que te ven llorando y te preguntan: ""¿A quién hay que matar?""",0,0,0,0,0,0
