,text,category
1021,"—Amor, ¿estas enojada? —No. —¿Segura? —Sí. —¿Y a donde vas? —A comprar ropa.",0
1022,"- ¿Andas con alguien? –Si, con frío",1
1023,Mirar a tu mejor amigo/a y reír porque sabes lo que está pensando.,0
1024,¿En qué se parecen la minifalda y un viejo de 90 años? En que los dos están cada día más cerca del hoyo.  ,1
1025,Si las mujeres gobernaran no habría III Guerra Mundial sólo grupitos de paises hablando mal de otros y sonriendose entre sí.,0
1026,Mi iPhone 5 lo cuido tanto que todavía lo tengo en su caja...en la tienda...en el centro comercial...,1
1027,"- Mamá, ¿qué haces en frente de la computadora con los ojos cerrados? - Nada, hijo, es que Windows me dijo que cerrara las pestañas...",1
1028,"—¿Te gusta? —NO. —¿Y entonces porque sonríes al escuchar su nombre?. —Como no me voy a reír, si se llama ""Elvio Lado"".",1
1029,"-¿Nivel de inglés? -Alto -Traduzca ""Fiesta"" -Party -Úselo en una frase -Ayer me party la cara en la bicicleta -Contratado!",1
1030,-Mi celular no sirve - ¿Por qué? -Porque no me llegan sus mensajes -A lo mejor no te mando mensajes - ¡QUE NO SIRVE DIJE!,1
1031,"Un tipo va a ver al psicólogo y dice: Parece que no puedo hacer ningún amigo. Me puedes ayudar, maldito gordo!?  ",1
1032,"Típico: Romper algo y tratar de dejarlo como estaba, para que se le rompa al próximo que lo toque.",1
1033,"Tan fea que no la llamaban por el celular, la llamaban por la tabla de güija...  ",1
1034,"No hay beso más profundo, que aquel que se da de latido a latido. ",0
1035,"—Mamá, en el colegio me quitan el bocadillo. —Ay, hijo mío, ¿otra vez voy a tener que ir a hablar con tus alumnos?",1
1036,"Disney te enseña que aunque duermas con 7 hombres, llegues sin zapatos a casa y salgas con una bestia, no dejas de ser una princesa.",1
1037,"—Gringos: Twitter. ... —Latinos: Tuirer. ... —Ingleses: Tuitah. ... —Padres: Tuister, la pagina esa del pajarito.",1
1038,"RT @DichoDeLaAbuela:  es nuestro padre, pero tenemos otros 2: Peter Laird y Kevin E, quienes nos crearon en 1984  ht…",0
1039,Le pregunté a mi perro: “¿Cómo me veo?” y me dijo: “¡Guau!”. Por eso lo amo tanto,0
1040,"No tengas miedo a los cambios, asúmelos como nuevos retos para enfrentarte a cosas nuevas.",0
1041,"Típico: Se ríe un compañero en el salón, te ríes también y terminan sacándote.",0
1042,No veo a los ateos quejándose de las vacaciones que tienen por ,1
1043,"-Ya llegue mamá –Es muy tarde, ¿Dónde andabas? –En la casa de Noe - ¿Cuál Noe? –Noe de tu incumbencia JAJAJA ¡NO MAMÁ, CON LA PLANCHA NOOO!",1
1044,"Amar es darle a alguien el poder de destruirte, pero confiando en que no lo hará. BUEN DIA",0
1045,¡Más vale pájaro en la mano... que papá a los 18 años!  ,1
1046,¿Acaso hemos olvidado el verdadero significado de la Navidad? Tu sabes... el nacimiento de Santa. -Bart Simpson ,0
1047,"El ""me caes mal"" a primera vista, si existe",0
1048,No te enamores No te enamores No te enamores No te enamore... No te enamor... No te enamo... No te enam... Pero es que... mira su sonrisa.,0
1049,Típico: Siempre te despiertas con mas sueño.,0
1050,Ese instinto asesino que te aparece cuando caminas detrás de personas lentas.,1
1051,"No intentes ser diferente para agradarle a alguien, pronto llegará alguien a quien le agrades por ser tú. BUEN DIA",0
1052,Típico: Llegar a casa de un amigo &amp; preguntar si tiene Wi-Fi.,0
1053,"Tipico: saco el celular, miro la hora, lo guardo y no se que hora es.",1
1054,"—Qué nadie se entere de lo nuestro.
—¿De qué hablas?
—Exacto, así me gusta.
—No, en serio, ¿Quién eres?
—¡Excelente!.",1
1055,Tengo un nudo en la garganta. (Un ahorcado)   ,1
1056,"- ¡AHHHHH! - ¿Que pasa? - ¡HAY ALGO EN EL PISO! -Tranquila, solo es una cucaracha inofensi... ¡MIERDA TIENE ALAS! CORRAN POR SUS VIDAS",1
1057,"Un tipo en una fiesta va a un arbusto a orinar, pasa una Sra. y dice: -Animal, bestia salvaje. El dice: -Pase q lo tengo agarrado!",1
1058,"- ¿Que significa ""Shut up""? -Cállate -Ok, solo preguntaba :(",1
1059,"Típico: Cuando el maestro dice formen grupos de 3 nunca falta el que dice ""profee ¿Se puede de 4?""",0
1060,RT @KlipXtreme: Salir esta noche con los amigos cuando mañana tienes guardia en el trabajo ,0
1061,RT @ceramicascaribe: Si tienes chamos es mejor usar pinturas lavables en caso de que se despierten un día sintiéndose muy creativos …,0
1062,"¿Cómo se llama el hermano más limpio de James Bond? ""Ja Bond"".",1
1063,"-Amor, ¿quedé muy bronceada? -No jodas, ¡un Dorito que habla!",1
1064,"Hacernos nudos, para despues desnudarnos.",1
1065,"Papá, ya tengo NOVIA! —Ese es mi HIJO, igualito a su padre! Papá, ya tengo NOVIO! —oye hija, primero concéntrate en tus estudios",0
1066,"Ver una película de guerras y pensar: 'Yo si estoy ahí me hago el muerto"".",1
1067,Tener un mini-infarto cuando el profesor dice tu nombre.,0
1068,"—¿Te pusieron brackets? —Noooo, me comí un Transformer y me quedaron las miga entre los dientes.",1
1069,"1 indirecta, 10 personas identificadas, se forman 30 problemas y era solo la parte de una canción.",0
1070,"Pregunta el enfermero a un señor: -Ud vende la sangre o la dona? - Nooo la sangre, la sangre. by @pachequeando",0
1071,"—Sócrates, ¿cómo bajó tu esposa de peso? —Yo solo sé, que no cenaba.",1
1072,"-Quiero que nuestra amistad sea como las nalgas -Cómo?! -Si, para que siempre estemos juntos y no nos separe cualquier cagada. ",1
1073,"¿Seré el ""Ojalá se conecte"" de alguien? — ¡EL MÍO! — CÁLLATE, QUE TÚ SOLO ME PIDES LAS TAREAS.",0
1074,"Soy de ese 99,9999999999% de alumnos que odia los exámenes teóricos de educación física.",1
1075,¿Qué hacen un Apio y una Zanahoria en el estadio? Apoyando al Chicharito...  ,1
1076,La distancia es una tortura... Mi heladera esta tan lejos de mi computadora,1
1077,"—Nivel de Inglés
—Alto
—Traduzca:Gratis
—Free
—Uselo en una oración
—Ayer a mi mamá se le quemaron lo Freejoles
—Seguridad saquenlo de aquí!",1
1078,"La pareja perfecta no es la que nunca tiene problemas, sino la que a pesar de ellos siempre están juntos.",0
1079,"El sexo es como el ajedrez, hay que saber en que posición poner a la Reina...",1
1080,"Cuando existen las ganas, todo se puede.",0
1081,Típico: Está toda tu familia y solo a ti te mandan a la tienda.,0
1082,"Tu cuerpo será mío, te llevare a la cama, te hare sudar y temblar, y te dejaré sin fuerzas... Att: la gripe ",1
1083,Te rascas un ojo. Recuerdas que ibas maquillada. Sos un mapache.,1
1084,"Saco el teléfono, miro la hora, guardo el teléfono y no sé que hora es.",0
1085,"-Doctor, ¿qué puedo hacer para que mi hijo no se orine en la cama? -Que duerma en el baño",1
1086,Te voy a dar dos medallas : Una por idiota y otra por si la pierdes.,1
1087,Molestar a alguien sólo porque te gusta ver como se enfada.,0
1088,Lo bueno: Tu esposa dejó de hablarte. Lo malo: Quiere el divorcio. Lo feo: Es abogada.,1
1089,Me cae bien la gente que no intenta caerle bien a nadie.,0
1090,"No me explico como engordo, si voy al gimnasio todos los lunes de la semana que viene.",1
1091,"RT @EresReflexivo: En los inicios de un amor los amantes hablan del futuro, en sus postrimerías, del pasado",0
1092,"RT @iEjercicio: Bebe un vaso de agua 10 minutos antes de tus comidas, te ayudará a calmar tu ansiedad.",0
1093,"- ¡Lo que pasa en las vegas, se queda en las vegas!
-Abuelo, nunca fuimos a Las Vegas
- ¡Esa es la actitud!",1
1094,Si el camino es difícil es porque vas en la dirección correcta. ,0
1095,"Gente que se pone playeras de Mahatma Gandhi  y no saben ni quién es. Véanme a mí, yo me las pongo desde que sacó su primer disco de Rock.",1
1096,A veces las personas que aparecen en tu vida por casualidad son las mejores que podrías encontrar. BUEN DIA,0
1097,"Si alguien ha sido fuerte para derrumbarte, demuéstrale que eres lo suficientemente fuerte para levantarte.  ",0
1098,"Nunca subestimes el poder de intuición de una mujer, reconocen el juego incluso antes de jugar.",0
1099,"-AHHHHH UN BICHO, ¡PISALO! ¡PISALO! -No para, es mi ex -Ah.",1
1100,"-Dr, sueño que juego fútbol con ratones -Tómese esta pastilla antes de dormir -¿Puede ser mañana? ¡Es que hoy es la final!",1
1101,"—Te amo. —Mira, lo importante es que tenemos salud.",1
1102,"Estoy llegando a la edad en donde ser ""bueno en la cama"" significa no roncar, ni jalar las sábanas.",1
1103,—Cual es el principe que siempre estara junto a ti ?? Al-ladinn ,1
1104,2 palabras 11 letras 100 complicaciones 1 desgracia “Batería baja”.,1
1105,Recordar viejos tiempos y reírse de las locuras que hacías con tus amigos.,0
1106,"¡PUTA DISTANCIA! Hijo, ¿ya estas enamorado otra vez? No mamá, el cable del cargador no llega hasta mi cama.",1
1107, Amiguis Vamonos de shopping (se llevan todo el almacén).. 15 minuticos mi amor (En el idioma de la mujer son 30,1
1108,Esa eterna batalla entre tener que estudiar y las ganas de dormir.,0
1109,"-Mamá, mamá, en el cole me dicen gorda. -Anda, deja de decir tonterías y ayúdame a doblar tus bragas. ",1
1110,"Gracias a Twitter, por fin la frase ""me lo dijo un pajarito"" tiene sentido. ",1
1111,Urgente!!! Necesito una regla. Es para mi novia.,1
1112,WAO!!! El Gato Araña!!! http://t.co/eWHM0tjY05,0
1113,"Si hay que dormir, se duerme. Y si hay que estudiar, se duerme.",1
1114,- ¿Qué significan esas marcas en tu cuello? -Me atacó un vampiro -Pero los vampiros no existen - ¡QUE ME ATACÓ UN VAMPIRO DIJE!,1
1115,"En realidad mi habitación está desordenada por si alguien intenta asesinarme de noche, que se tropiece y muera.",1
1116,"No importa que hagas el 98% de las cosas bien, la gente siempre mira el 1% malo.",0
1117,Nada mejor que reírse con un amigo y que nadie entienda.,0
1118,"Una buena apariencia atrae a los ojos, una buena personalidad atrae al corazón. BUEN DIA",0
1119,Nunca le preguntes a tu chica cuando esté de mal humor ¿TIENES LA REGLA VERDAD? ¡Eso las pone peor! Sépanlo.,0
1120,"-Policía, ¡me asaltaron! -Dígame, ¿cómo fue todo? -Cómo fue todo -Con eso es suficiente. ¡Atraparemos a ese maldito!",1
1121, Nos vemos en la otra vida.,0
1122,"Las piernas son las mejores amigas de una chica, pero las amigas deben separarse para que la chica se divierta",1
1123,"—Profe, no entendí, ¿podría repetir?
—Sí, claro.. ¿dónde te quedaste?
—Más o menos al inicio del semestre.",1
1124,Típico: Escribir mal en WhatsApp. Enviarlo. Corregirlo con el asterisco. Volver a escribirlo mal. Sentirte retrasado.,0
1125,-Me da un pollo a la Vaticano por favor - ¿Y como es eso? -Sin papa JAJAJA -Jajaja ¡te irás al infierno! - :(,1
1126,Esas ganas de tirarle un ladrillo a ese compañero de clase que siempre le recuerda al maestro la tarea.,0
1127, Que orgullo!! Ser colombiano! Y tener representantes como el! Gracias dios por consedernos este triunfo.,0
1128,"ES LEY, las mujeres mas hermosas llevan una letra ''A'' en su nombre.",0
1129,"Me gusta la nieve, me gusta el helado, pero más me gusta estar a tu lado.",0
1130,Típico : No tener las llaves de tu casa y entrar como un delincuente.,0
1131,"—Mamá, necesito el ancla del Titanic y una cartulina de tarea. —¿Para cuándo es? —Mañana. —¿Y de dónde voy a sacar la cartulina a esta hora?",1
1132,-Tengo una noticia mala y una buena -Déme la mala Doctor -Amputamos la pierna equivocada - ¿Y la buena? -La otra está mejorando.,1
1133,Un amigo a otro: -¿Sabías que se murió el cura que te casó? -¿Ves? ¡Todo en esta vida se paga!,1
1134,Típico: contestarle mal a tu mamá y salir corriendo como si viniera persiguiéndote la mafia.,0
1135,"Típico: Cuando están tus papás, tus amigos se vuelven las personas más educadas del mundo.",0
1136,NOVIOS: -Te quiero -Yo más. AMIGOS: -Te quiero. -Yo también. HERMANOS: -Te quiero. - ¿Qué queres?,1
1137,@HassamHumor ya parala coño -.-,0
1138,3 palabras que odia toda mujer: “Después te cuento.”,0
1139,"TÍPICO: ¡Alumno siga con la lectura!  Las celulas se diviJAJAJAJ en dos tiposJAJAJA... PROFE, ME ESTA HACIENDO REIR.",0
1140,"TIPICO: Dices ""¡Mirá disimuladamente!"" ... *Y tu amigo gira la cabeza como el exorcista*",0
1141,"Último domingo del año, y que no se pierda la costumbre de estar en pijama.",0
1142,"-Tengo 18 años, ¿y vos? -16 -Qué pequeño eres - ¡OH ATRÁS ANCESTRO FÓSIL, TESTIGO DE LOS DINOSAURIOS, HIJO DE TUTANKAMÓN!",1
1143,"¿Como decirle a un amigo que tiene mal aliento sin que se enfade?... — Bro, que pereza, ¿Vamos a lavamos los dientes o que?",1
1144,"KALIMBA sí que tiene suerte... ¡Se ganó dos ""AUTOS"" en una semana!  ",0
1145,"En la funeraria: - ¿Cómo murió? -En una pelea, en el letrero dice ""SEPELIO"", pero no dice con quién.",1
1146,No tuviste infancia si nunca quisiste irte de tu casa.,0
1147,"—A mí nadie me da órdenes! —""2% de batería. Conecte el cargador"". —Voy.",1
1148,"Porque el soltero llega a casa, abre el frigorífico, dice ""siempre lo mismo"", y se va a la cama. --&gt;",1
1149,"RT @LaBallenaLlena: El vestido que me compre hace dos meses ya no me queda, sufro ",0
1150,Los buenos propsitos son simplemente cheques que giramos contra un banco en el que no tenemos cuenta. -Oscar Wilde,0
1151,RT Si tu también tienes una silla en tu habitación que sólo sirve para amontonar ropa.,0
1152,El secreto de la felicidad es hacer lo que te guste. El secreto del éxito es que te guste lo que haces. BUEN DIA,0
1153,"TÍPICO: despues de pelear, se te ocurren cosas geniales que pudiste haber dicho.",0
1154,"Un ciego pasa frenta a una pescadería y dice: ""Adios... chicas!"" by @Darialber ",1
1155,"-Señora, perdimos a su hijo en la operación –Nooo, ¡no puede ser! -JAJAJA no sea llorona, ya lo encontramos, estaba en el baño.",1
1156,Fingir no saber nada para ver hasta dónde llegan las hipocresías.,0
1157,"¿Me prestas un lápiz? Si, pero no lo chupes. Tfanquiglo!",1
1158,"-Me da ácido acetilsalicílico? -Qué? -Acido acetilsalicílico -Ah, quieres una Aspirina! -No recordaba el nombre! by @Rammoncho ",1
1159,Algunas personas solo necesitan una palmadita. En la cara. Con un martillo.,1
1160,Típico: Bañarse con agua helada y hacer sonidos orgásmicos.,0
1161,"Una niña fea a un niño: -Regálame un pedacito de chocolate -No -Andale y te doy un beso! -Nooo, con amenazas menos! by @EFlores711",1
1162,"-Te voy a robar el corazón -Ayyy ♥ ¡Que lindo! -No, en serio, soy traficante de órganos.",1
1163,En pijama la vida es más sabrosa.,0
1164,-Describe tu vida amorosa en dos palabras - ¿Mi qué?,1
1165,-Cada 5 minutos atropellan a un hombre en Barcelona -¿De veras? ¡Imagínate como está el pobre hombre!,1
1166,"Ese momento incómodo cuando te das cuenta que el único abdominal que haces en el día, es cuando te levantas de la cama. Vamos verde",1
1167,De los celos aprendí que la imaginación es increíble.,0
1168,Típico: No le voy a hablar. No le voy a hablar. No le voy a hablar. No le voy a hablar..... Hola no te había visto.,0
1169,Christoph Waltz se lleva el Oscar como actor de reparto. ,0
1170,"Mi amor, yo no estaba tan borracho... —¿No pendejo? Mataste a mi tortuga diciendo: ¡Soy Mario Bros!.",1
1171,Te das cuenta que estas enamorado cuando no ves a esa persona un dia y sientes que es una eternidad.,0
1172,Sería la persona más feliz del mundo si los planes que hago antes de dormir se hicieran realidad.,0
1173,"3 mujeres borrachas se sinceran: La 1ra dice: Soy putísima. La 2da: Soy lesbianísima y la 3ra: Se jodieron, porque soy chismosísima!",1
1174,Típico: Hoy no me vio nadie importante... mañana me pondré la misma ropa.,0
1175,"No necesito que seas perfecta, solo real.",0
1176,Los zombie que cuentan chistes... ¿Zombienchistosos?,1
1177,¡Orgullosos de nuestra selección! A celebrar  http://t.co/Z9y8gcyaww,0
1178,"Si no sos mala influencia, fracasaste como mejor amigo.",0
1179,"Típico: Que te expliquen un problema de matemática, decir “aaah, ya entendí” pero en realidad no entendiste nada.",0
1180,"– ¿Sabes cual es la diferencia entre la pizza y tu opinión? –¿Cuál? –Que la pizza si la pedí""",1
1181,"Por esa persona que soporta tu mal humor, tus bromas pesadas, tus problemas y aún así está siempre a tu lado.",0
1182,"""Me encantaría quedarme, pero es que hace cinco minutos que se pasaron las 12h de protección de mi desodorante""  .",1
1183,"En mi graduación: Quiero agradecer a mis padres, hermanos y especialmente a WIKIPEDIA!  ",1
1184,"RT @EresReflexivo: Ninguna pérdida debe sernos más sensible que la del tiempo, puesto que es irreparable. Zenón",0
1185,Dormir una siesta de 5 minutos más y despertar 3 horas después…,0
