,text,median,category
379,"""Tardé 9 meses en formar tu corazón, no dejes que alguien venga y lo destruya en 15 segundos"". -Mamá punctuation verb number noun adposition verb determiner noun punctuation adverb noun conjunction pronoun verb conjunction pronoun verb adposition number noun punctuation punctuation punctuation noun",0,0
380,Morder a las personas para demostrarles cariño. verb adposition determiner noun adposition verb pronoun noun punctuation,0,0
381,"- ¿Como te llamas? -Anastasia, pero me dicen Ana, ¿y vos? -Catalina, pero me dicen Cata... ¿y ella? -Penélope, pero no le gustan los apodos punctuation punctuation conjunction pronoun noun punctuation punctuation noun punctuation conjunction pronoun verb noun punctuation punctuation conjunction pronoun punctuation punctuation noun punctuation conjunction pronoun verb noun punctuation punctuation conjunction pronoun punctuation punctuation noun punctuation conjunction adverb pronoun verb determiner noun",4,1
382,Turista extranjero al cantinero: -Eggk sudeakr seafegs ts coca-cola. -¿Eh? ¿Que quiere una lata de qué?  noun noun adposition determiner noun punctuation punctuation noun verb noun noun noun punctuation punctuation punctuation interjection punctuation punctuation pronoun verb determiner noun adposition pronoun punctuation,2,1
383,—¿Boo? —¡Gatito! punctuation punctuation noun punctuation punctuation punctuation noun punctuation,0,0
384,—Hipócrita —Dímelo en la cara —¿En cuál de las dos? punctuation noun punctuation noun adposition determiner noun punctuation punctuation adposition pronoun adposition determiner number punctuation,3,1
385,"-Papá, me quiero casar con mi abuela - ¿Cómo te vas a casar con mi madre? - ¡Vos te casaste con la mía y yo no dije nada! punctuation noun punctuation pronoun verb verb adposition determiner noun punctuation punctuation pronoun pronoun verb adposition verb adposition determiner noun punctuation punctuation punctuation pronoun pronoun verb adposition determiner adjective conjunction pronoun adverb verb pronoun punctuation",4,1
386," ¿Amor, estoy gorda?  Cómo dices eso mi Buda, perdón, mi vida. punctuation punctuation noun punctuation verb noun punctuation punctuation noun verb pronoun determiner noun punctuation noun punctuation determiner noun punctuation",4,1
387,"EN VENTA: Paracaídas. Sólo usado una vez, nunca abierto, mancha pequeña.   noun punctuation noun punctuation adverb verb determiner noun punctuation adverb verb punctuation noun adjective punctuation",4,1
388,Yo también le hablo a mi perro como si me fuese a contestar :) pronoun adverb pronoun verb adposition determiner noun conjunction conjunction pronoun verb adposition verb punctuation punctuation,0,0
389,Típico : Aburrirse y empezar a molestar gente. noun punctuation verb pronoun conjunction verb adposition verb noun punctuation,0,0
390,TÍPICO: Apagar la luz del pasillo y correr lo más rápido posible para que nadie te asesine. noun punctuation verb determiner noun adposition determiner noun conjunction verb determiner adverb adjective adjective adposition conjunction pronoun pronoun verb punctuation,0,0
391,"Doctor, me duele mucho el riñón -Ha usted orinado piedras? -Sí doctor, he orinado piedras, cemento, pasto, tierra... noun punctuation pronoun verb adverb determiner noun punctuation interjection pronoun verb noun punctuation punctuation pronoun noun punctuation verb verb noun punctuation noun punctuation noun punctuation noun punctuation",4,1
392,STRESS: tu esposa está embarazada. TENSIÓN: tu novia está embarazada. PÁNICO: las dos están embarazadas. by @alexazo   noun punctuation determiner noun verb verb punctuation noun punctuation determiner noun verb verb punctuation noun punctuation determiner number verb verb punctuation noun punctuation noun,2,1
393,"-Mamá,¿me dejas salir? -No -Por favor mamá -Qué persistente, ¿no sabes lo que significa ""N"" y ""O""? -Monóxido de nitrógeno, pero déjame salir punctuation noun punctuation punctuation pronoun verb verb punctuation punctuation adverb punctuation adverb noun punctuation determiner adjective punctuation punctuation adverb verb determiner pronoun verb punctuation noun punctuation conjunction punctuation conjunction punctuation punctuation punctuation noun adposition noun punctuation conjunction verb pronoun verb",2,1
394, Mi pene mide 25 Centímetros. determiner noun verb number noun punctuation,2,0
395,Una recomendación a los hombres que os vayáis a casar: comprad un sofá igual de bueno que la cama. determiner noun adposition determiner noun pronoun pronoun verb adposition verb punctuation verb determiner noun adjective adposition adjective conjunction determiner noun punctuation,0,0
396,Le dice una madre a su hijo: —Me ha dicho un pajarito que te drogas El responde: —La que se droga eres tu que hablas con pajaritos. pronoun verb determiner noun adposition determiner noun punctuation punctuation noun verb verb determiner noun pronoun pronoun noun noun verb punctuation punctuation noun pronoun pronoun noun verb determiner conjunction noun adposition noun punctuation,3,1
397,RT @UnaFilosofa: Nunca se va de éxito en éxito; las derrotas y los éxitos se alternan. noun punctuation noun punctuation adverb pronoun verb adposition noun adposition noun punctuation determiner noun conjunction determiner noun pronoun verb punctuation,0,0
398,"Niño, ¿con q estás jugando? -Con lo q me sale de los huevos. (Paaf, golpazo!) -(Sniff!) Pues ya no me regales Kinder-Sorpresa! noun punctuation punctuation adposition noun verb verb punctuation punctuation adposition determiner noun pronoun verb adposition determiner noun punctuation punctuation noun punctuation noun punctuation punctuation punctuation punctuation interjection punctuation punctuation noun adverb adverb pronoun verb noun punctuation",3,1
399,RT @CiseProgresa: ¿Tienes la ? Envíala ya a nuestro correo ciseredes@gmail.com y participa por premios geniales. noun punctuation noun punctuation punctuation verb pronoun punctuation verb pronoun adverb adposition determiner noun noun conjunction verb adposition noun adjective punctuation,0,0
400,Típico: Decir la verdad y que no te crean porque te estas riendo. noun punctuation verb determiner noun conjunction conjunction adverb pronoun verb conjunction pronoun pronoun verb punctuation,0,0
401,-Deja de hacer chistes de enfermedades porque te va a dar parkinson -Uhh mira como tiemblo... punctuation verb adposition verb noun adposition noun conjunction pronoun verb adposition verb noun punctuation noun verb conjunction noun punctuation,3,1
402,"Quédate con el que te saque sonrisas en las buenas, en las malas y en la cama. verb pronoun adposition determiner pronoun pronoun verb noun adposition determiner adjective punctuation adposition determiner adjective conjunction adposition determiner noun punctuation",0,0
403,No me gusta la parte de la mañana en la que tengo que levantarme de la cama y salir a la vida real :( adverb pronoun verb determiner noun adposition determiner noun adposition determiner pronoun verb conjunction verb pronoun adposition determiner noun conjunction verb adposition determiner noun adjective punctuation punctuation,0,0
404,Típico: Fingir que estás distraído y en verdad estar escuchando una conversación ajena. noun punctuation verb conjunction verb verb conjunction adposition noun verb verb determiner noun adjective punctuation,0,0
405,El primero en pedir perdón es el más valiente. El primero en perdonar es el más fuerte. El primero en olvidar es el más feliz. BUEN DIA determiner adjective adposition verb noun verb determiner adverb adjective punctuation determiner adjective adposition verb verb determiner adverb adjective punctuation determiner adjective adposition verb verb determiner adverb adjective punctuation noun,0,0
406,"RT @marcoezequiel94: ""@A_reirse:  una batería que dure una semana"" yo con una bateria (instrumento) noun punctuation number punctuation punctuation punctuation noun punctuation determiner noun pronoun verb determiner noun punctuation pronoun adposition determiner noun punctuation noun punctuation",0,0
407,"-Estoy leyendo un libro que se llama LA HONESTIDAD Y OTROS VALORES -Que bueno, ¿dónde lo compraste? -Me lo robe de la biblioteca punctuation verb verb determiner noun pronoun pronoun verb noun punctuation pronoun adjective punctuation punctuation pronoun pronoun verb punctuation punctuation pronoun pronoun verb adposition determiner noun",4,1
408,"Limpiar tu mochila de clase y encontrar papeles, lápices, basura, bicicletas, aviones, barcos, edificios y otra forma de entrar a Narnia. verb determiner noun adposition noun conjunction verb noun punctuation noun punctuation noun punctuation noun punctuation noun punctuation noun punctuation noun conjunction determiner noun adposition verb adposition noun punctuation",2,1
409,"RT @dondealfredo: Durante su crianza en barricas de roble, cuya capacidad no superan los 700 litros, el whisky pierde naturalmente un 2% ... noun punctuation noun punctuation adposition determiner noun adposition noun adposition noun punctuation pronoun noun adverb verb determiner number punctuation determiner noun verb adverb determiner number punctuation",0,0
410," McDonald´s, ¿Qué va llevar?  Me da una hamburguesa a la huérfana.  ¿Cómo es eso?  Sin papas.  JAJAJÁ.  JAJAJÁ  ¡SEGURIDAD! punctuation noun punctuation noun punctuation punctuation pronoun verb verb punctuation punctuation noun verb determiner noun adposition determiner noun punctuation punctuation punctuation pronoun verb pronoun punctuation punctuation noun noun punctuation punctuation noun punctuation punctuation noun punctuation punctuation noun punctuation",4,1
411,- ¿Me acompañas al kiosco? -No -Te compro algo -Dale vamos :D punctuation punctuation pronoun verb adposition determiner noun punctuation punctuation adverb punctuation pronoun verb pronoun punctuation verb pronoun verb punctuation noun,2,1
412,"- ¿Cuánto es 2+2? -No se, estoy de vacaciones punctuation punctuation pronoun verb punctuation punctuation adverb pronoun punctuation verb adposition noun",1,1
413,"Mario Bros me enseñó: Que no importa que tan lejos llegues, si aun no tienes a tu princesa el juego no ha acabado. noun pronoun verb punctuation conjunction adverb verb conjunction adverb adverb verb punctuation conjunction adverb adverb verb adposition determiner noun determiner noun adverb verb verb punctuation",4,1
