,text,median,category
604,"Levantarse muerto de sueño, sentarse en la orilla de la cama y quedarse mirando un zapato :) verb pronoun verb adposition noun punctuation verb pronoun adposition determiner noun adposition determiner noun conjunction verb pronoun verb determiner noun punctuation punctuation",0,0
605,—¿Por qué lloras? —Me acaban de mandar a la mierda... —¿Y no sabes llegar o qué? punctuation punctuation adposition pronoun verb punctuation punctuation noun verb adposition verb adposition determiner noun punctuation punctuation punctuation conjunction adverb verb verb conjunction pronoun punctuation,3,1
606,Llamadas perdidas: Papá (2) hermano (1) hermana (1) Mamá (70) noun noun punctuation noun punctuation number punctuation noun punctuation number punctuation noun punctuation number punctuation noun punctuation number punctuation,3,1
607,"-Pero por qué traes otro bebé? No es mi hijo! -La muchacha: -Ay Sra, Ud dijo que lo cambiara cuando se ensuciara!  punctuation conjunction adposition pronoun verb determiner noun punctuation adverb verb determiner noun punctuation punctuation determiner noun punctuation punctuation interjection noun punctuation noun verb conjunction pronoun verb conjunction pronoun verb punctuation",1,1
608,"Si quieres seguir juzgando mis pasos, te presto mis zapatos. conjunction verb verb verb determiner noun punctuation pronoun verb determiner noun punctuation",1,0
609,"Si no eres una mala influencia, fracasaste como mejor amigo conjunction adverb verb determiner adjective noun punctuation verb conjunction adjective noun",1,1
610,"TIPICO : Dice ""Abre fácil"" y terminas usando dientes, uñas, cuchillo, granadas, espada láser y machete noun punctuation verb punctuation verb adjective punctuation conjunction verb verb noun punctuation noun punctuation noun punctuation noun punctuation noun noun conjunction noun",1,1
611,"Nací en Messenger, Crecí en Facebook, Madure en Twitter y........ Morí en WhatsApp verb adposition noun punctuation noun adposition noun punctuation noun adposition noun conjunction punctuation noun adposition noun",1,1
612,Típico: Fingir no saber nada para saber hasta donde te mienten. noun punctuation verb adverb verb pronoun adposition verb adposition pronoun pronoun verb punctuation,0,0
613,-¿Qué queremos? -¡Aprender a hablar ingles! -¿Y cuándo queremos? -¡RAIT NAU! punctuation punctuation pronoun verb punctuation punctuation punctuation verb adposition verb noun punctuation punctuation punctuation conjunction pronoun verb punctuation punctuation punctuation noun punctuation,1,1
614,Lástima que te importaran más mis defectos que mis ganas de hacerte feliz.  noun pronoun pronoun verb adverb determiner noun conjunction determiner noun adposition verb pronoun adjective punctuation,0,0
615,Típico: La cama de tus padres es más cómoda que la tuya. noun punctuation determiner noun adposition determiner noun verb adverb adjective conjunction determiner adjective punctuation,0,0
616,"—¿Y Thomas? —No, yo no tomo. —No, ¿Que si Thomas vino? —No me gusta el vino. —¡No! ¡¿Que si llegó Thomas?! —No, no tomaré ni aunque llegues. punctuation punctuation conjunction noun punctuation punctuation noun punctuation pronoun adverb noun punctuation punctuation noun punctuation punctuation conjunction conjunction noun verb punctuation punctuation noun pronoun verb determiner noun punctuation punctuation punctuation adverb punctuation punctuation punctuation conjunction conjunction verb noun punctuation punctuation punctuation noun punctuation adverb verb conjunction conjunction verb punctuation",1,1
617,"-Mi amor, ese vestido te hace ver gorda -Mi amor, estoy desnuda... punctuation determiner noun punctuation determiner noun pronoun verb adjective punctuation determiner noun punctuation verb adjective punctuation",4,1
618,Lunes Martes Miércoles Jueves Casi Sábado Sábado Casi Lunes. date date date date noun date date noun date punctuation,0,0
619,"Típico: Te inspiras escribiendo un buen mensaje a alguien, y te responden “OK“.  noun punctuation pronoun verb verb determiner adjective noun adposition pronoun punctuation conjunction pronoun verb punctuation adjective punctuation punctuation",0,0
620,"Las mujeres de hoy en día con tal de no hacer limpieza en la casa, se inventan que les gusta el fútbol. determiner noun adposition adverb adposition noun adposition adverb verb noun adposition determiner noun punctuation pronoun verb conjunction pronoun verb determiner noun punctuation",1,0
621,"El truco es actuar como si te diera igual, aunque no te dé igual. determiner noun verb verb conjunction conjunction pronoun verb adverb punctuation conjunction adverb pronoun verb adverb punctuation",0,0
622,"—Violarte es mi sueño —¿QUÉ? —Que estudio diseño —No, ¡ahora me violas! punctuation noun verb determiner noun punctuation punctuation pronoun punctuation punctuation noun noun noun punctuation noun punctuation punctuation adverb pronoun noun punctuation",3,1
623,"—Amor, ¿Ya está dentro? —Sí ¿Te lastima? —Sí amor, mételo despacito, duele cuando entra. —Ok, vamos a intentar otro número de zapato :) punctuation noun punctuation punctuation adverb verb adverb punctuation punctuation noun punctuation pronoun verb punctuation punctuation noun noun punctuation verb pronoun adverb punctuation verb conjunction verb punctuation punctuation noun punctuation verb adposition verb determiner noun adposition noun punctuation punctuation",2,1
